scenario,seed,allocator,task_completion_rate,mean_completion_time,system_throughput,mean_amv_availability,fault_impact_score,deadlock_frequency,mean_packet_loss_rate,energy_efficiency,convergence_rate,connectivity_maintenance,physics_impact_on_faults,thermocline_crossing_penalty,congestion_drop_rate,stalled_amv_timesteps,mean_task_delay,max_task_delay,never_completed_tasks
mass_fault,100,auction,0.8,133.5,0.024,0.29853156268250025,0.6972,1.2,0.276266137040715,25.602887161236637,1.4705882352941178,0.78,-0.4255478803103751,0.36305858987090367,0.050248262164846076,0,51.266666666666666,150.0,3
mass_fault,2023,auction,0.7333333333333333,159.8181818181818,0.022,0.3121141762516176,0.6372,3.5999999999999996,0.2434420985284709,33.17112121857358,1.8181818181818181,0.922,-0.37390489385357106,0.2170505438259757,0.06381957773512476,0,48.06666666666667,174.0,4
mass_fault,888,auction,1.0,96.66666666666667,0.03,0.440002437631121,0.5942492012779552,0.2,0.33638025594149906,11.757518040750334,1.3013698630136987,0.9361022364217252,-0.415340610379788,0.429981718464351,0.029981718464351007,0,56.46666666666667,150.0,0
mass_fault,9999,auction,0.5333333333333333,130.375,0.016,0.2764181948137149,0.666,3.4000000000000004,0.28714124929656726,50.31539233757361,1.8900523560209423,1.0,0.058783712164783224,0.3804164321890827,0.05852560495216657,0,47.6,146.0,7
mass_fault,10,auction,0.4,213.0,0.012,0.2745744793547921,0.6892,3.2,0.300152080741048,66.66371646592678,1.9451219512195121,0.88,-0.384522523994948,0.43799253421816675,0.07230747960735517,0,46.86666666666667,140.0,9
mass_fault,20,auction,0.7333333333333333,128.72727272727272,0.022,0.2971607129899742,0.7292,1.7999999999999998,0.2985464641515597,32.116732088457894,1.748091603053435,1.0,0.5987206087896717,0.3699167074963253,0.07186019924873428,0,43.4,122.0,4
mass_fault,30,auction,0.5333333333333333,113.625,0.016,0.33678760621755177,0.6096,0.8,0.3159328188833409,52.90284148128454,1.8789473684210527,0.982,-0.11039742252786114,0.3171432894537752,0.10985020426690877,0,46.93333333333333,170.0,7
mass_fault,40,auction,0.7333333333333333,96.81818181818181,0.022,0.2817321298615164,0.702,1.4000000000000001,0.3636,36.285345555291336,1.8,1.0,0.42031327224389975,0.3498,0.0988,0,48.13333333333333,174.0,4
mass_fault,50,auction,0.8,138.08333333333334,0.024,0.3142623812736198,0.6976,1.4000000000000001,0.26697581980788343,31.943551746956288,1.7388059701492538,0.842,0.36592834126430085,0.3221265319642266,0.08976482278900298,0,45.6,185.0,3
mass_fault,60,auction,0.9333333333333333,117.21428571428571,0.028,0.29216592362976224,0.6732,0.6,0.322047725882113,20.917714528568904,1.7410714285714286,0.902,-0.2972642253721382,0.36732612686110544,0.08260248827248623,0,36.0,139.0,1
mass_fault,70,auction,0.7333333333333333,125.18181818181819,0.022,0.3573047043483422,0.6616,1.4000000000000001,0.3159409169384232,29.165081654969867,1.7241379310344827,0.982,0.17212572279081498,0.26951851141377325,0.09399577978131594,0,42.666666666666664,134.0,4
mass_fault,80,auction,0.4,60.666666666666664,0.012,0.2814895065197609,0.7172,1.6,0.405928067955901,68.97667715939593,1.898876404494382,0.802,-0.08810472938034337,0.47659497560093983,0.09090909090909091,0,43.266666666666666,136.0,9
mass_fault,90,auction,0.8666666666666667,139.46153846153845,0.026,0.35819246324639853,0.6256,2.0,0.23455616802889184,21.824269289182332,1.3269230769230769,1.0,0.09972585950812231,0.1693594373693214,0.04713932712412089,0,75.8,237.0,2
mass_fault,1000,auction,0.5333333333333333,108.625,0.016,0.25178736122422163,0.81,3.0,0.3026934587430526,53.16460063660398,1.9782608695652173,1.0,-0.9073701091344956,0.3467293715262933,0.08037622915775973,0,38.06666666666667,168.0,7
none,42,cbba,1.0,157.0,0.03,0.48529125428736947,0.3872146118721461,0.0,0.5351089588377724,16.4023203254595,1.7339449541284404,0.819634703196347,0.685625447887514,0.3058918482647296,0.11057304277643261,90,67.33333333333333,271.0,0
none,100,cbba,0.8,97.0,0.024,0.444090122370691,0.4688,0.0,0.5507448789571695,19.75545857554229,1.4333333333333333,0.682,0.2725567417523829,0.37243947858473,0.07635009310986965,647,105.73333333333333,391.0,3
none,2023,cbba,0.8666666666666667,155.0,0.026,0.4737566665711092,0.5204,0.0,0.6362375138734739,17.833087620115315,2.0483870967741935,0.982,-0.16167213572050662,0.4034406215316315,0.15871254162042175,305,84.4,301.0,2
none,888,cbba,0.9333333333333333,131.92857142857142,0.028,0.48088380294271027,0.3484,0.0,0.5199594046008119,17.14987362823643,1.5327868852459017,0.92,-0.8445756228565352,0.40730717185385656,0.08254397834912043,286,92.6,331.0,1
none,9999,cbba,0.8666666666666667,140.69230769230768,0.026,0.399628626739688,0.5324,0.0,0.5815191098209966,19.091963996361127,1.984375,1.0,-0.2507981621033563,0.39090469279148526,0.14465408805031446,436,98.0,361.0,2
none,10,cbba,0.9333333333333333,197.0,0.028,0.4144916978473048,0.4604,0.0,0.5825301204819278,17.011231954948872,1.7377049180327868,0.98,0.13200765073222945,0.24156626506024095,0.1493975903614458,316,92.53333333333333,295.0,1
none,20,cbba,0.9333333333333333,158.85714285714286,0.028,0.45593827919606283,0.422,0.0,0.5675122749590835,18.248138221485878,1.5083333333333333,0.76,-0.7752638108617177,0.32978723404255317,0.09656301145662848,297,77.6,271.0,1
none,30,cbba,1.0,148.8,0.03,0.6115163293072361,0.2857142857142857,0.0,0.5405742821473158,12.212966662144021,1.4197530864197532,0.8814589665653495,-0.5727199734488919,0.2671660424469413,0.08364544319600499,0,61.333333333333336,159.0,0
